TREAT;LENGTH;NO_R;REPLICATE;PATCH;WEEK;AFEMA
16_R_1;16;R;1;1.2;19;1
16_R_1;16;R;1;1.3;19;16
16_R_1;16;R;1;2.1;19;8
16_R_1;16;R;1;2.2;19;3
16_R_1;16;R;1;2.3;19;13
16_R_1;16;R;1;3.1;19;44
16_R_1;16;R;1;3.2;19;38
16_R_1;16;R;1;3.3;19;49
16_R_2;16;R;2;1.1;19;18
16_R_2;16;R;2;1.2;19;4
16_R_2;16;R;2;1.3;19;14
16_R_2;16;R;2;2.1;19;53
16_R_2;16;R;2;2.2;19;76
16_R_2;16;R;2;2.3;19;43
16_R_2;16;R;2;3.1;19;26
16_R_2;16;R;2;3.2;19;45
16_R_2;16;R;2;3.3;19;15
16_R_3;16;R;3;1.1;19;46
16_R_3;16;R;3;1.2;19;38
16_R_3;16;R;3;1.3;19;44
16_R_3;16;R;3;2.1;19;66
16_R_3;16;R;3;2.2;19;94
16_R_3;16;R;3;2.3;19;8
16_R_3;16;R;3;3.1;19;48
16_R_3;16;R;3;3.2;19;133
16_R_3;16;R;3;3.3;19;79
4_NO_1;4;NO;1;1.1;19;75
4_NO_1;4;NO;1;1.2;19;23
4_NO_1;4;NO;1;1.3;19;114
4_NO_1;4;NO;1;2.1;19;24
4_NO_1;4;NO;1;2.2;19;12
4_NO_1;4;NO;1;2.3;19;28
4_NO_1;4;NO;1;3.1;19;7
4_NO_1;4;NO;1;3.2;19;20
4_NO_1;4;NO;1;3.3;19;20
4_NO_2;4;NO;2;1.1;19;63
4_NO_2;4;NO;2;1.2;19;18
4_NO_2;4;NO;2;1.3;19;19
4_NO_2;4;NO;2;2.1;19;10
4_NO_2;4;NO;2;2.2;19;30
4_NO_2;4;NO;2;2.3;19;19
4_NO_2;4;NO;2;3.1;19;14
4_NO_2;4;NO;2;3.2;19;22
4_NO_2;4;NO;2;3.3;19;37
4_NO_3;4;NO;3;1.1;19;24
4_NO_3;4;NO;3;1.2;19;21
4_NO_3;4;NO;3;1.3;19;88
4_NO_3;4;NO;3;2.1;19;79
4_NO_3;4;NO;3;2.2;19;18
4_NO_3;4;NO;3;2.3;19;32
4_NO_3;4;NO;3;3.1;19;30
4_NO_3;4;NO;3;3.2;19;16
4_NO_3;4;NO;3;3.3;19;71
4_NO_4;4;NO;4;1.1;19;0
4_NO_4;4;NO;4;1.2;19;3
4_NO_4;4;NO;4;1.3;19;2
4_NO_4;4;NO;4;2.1;19;16
4_NO_4;4;NO;4;2.2;19;25
4_NO_4;4;NO;4;2.3;19;25
4_NO_4;4;NO;4;3.1;19;62
4_NO_4;4;NO;4;3.2;19;7
4_NO_4;4;NO;4;3.3;19;4
4_NO_5;4;NO;5;1.1;19;19
4_NO_5;4;NO;5;1.2;19;14
4_NO_5;4;NO;5;1.3;19;3
4_NO_5;4;NO;5;2.1;19;11
4_NO_5;4;NO;5;2.2;19;19
4_NO_5;4;NO;5;2.3;19;19
4_NO_5;4;NO;5;3.1;19;2
4_NO_5;4;NO;5;3.2;19;7
4_NO_5;4;NO;5;3.3;19;55
4_R_1;4;R;1;1.1;19;18
4_R_1;4;R;1;1.2;19;7
4_R_1;4;R;1;1.3;19;2
4_R_1;4;R;1;2.1;19;11
4_R_1;4;R;1;2.2;19;17
4_R_1;4;R;1;2.3;19;14
4_R_1;4;R;1;3.1;19;4
4_R_1;4;R;1;3.2;19;7
4_R_1;4;R;1;3.3;19;30
4_R_2;4;R;2;1.1;19;3
4_R_2;4;R;2;1.2;19;19
4_R_2;4;R;2;1.3;19;30
4_R_2;4;R;2;2.1;19;43
4_R_2;4;R;2;2.2;19;13
4_R_2;4;R;2;2.3;19;125
4_R_2;4;R;2;3.1;19;22
4_R_2;4;R;2;3.2;19;19
4_R_2;4;R;2;3.3;19;3
4_R_3;4;R;3;1.1;19;3
4_R_3;4;R;3;1.2;19;6
4_R_3;4;R;3;1.3;19;35
4_R_3;4;R;3;2.1;19;3
4_R_3;4;R;3;2.2;19;33
4_R_3;4;R;3;2.3;19;22
4_R_3;4;R;3;3.1;19;64
4_R_3;4;R;3;3.2;19;81
4_R_3;4;R;3;3.3;19;34
8_NO_1;8;NO;1;1.1;19;9
8_NO_1;8;NO;1;1.2;19;50
8_NO_1;8;NO;1;1.3;19;47
8_NO_1;8;NO;1;2.1;19;10
8_NO_1;8;NO;1;2.2;19;77
8_NO_1;8;NO;1;2.3;19;2
8_NO_1;8;NO;1;3.1;19;2
8_NO_1;8;NO;1;3.2;19;40
8_NO_1;8;NO;1;3.3;19;6
8_NO_2;8;NO;2;1.1;19;122
8_NO_2;8;NO;2;1.2;19;6
8_NO_2;8;NO;2;1.3;19;34
8_NO_2;8;NO;2;2.1;19;43
8_NO_2;8;NO;2;2.2;19;7
8_NO_2;8;NO;2;2.3;19;23
8_NO_2;8;NO;2;3.1;19;35
8_NO_2;8;NO;2;3.2;19;37
8_NO_2;8;NO;2;3.3;19;19
8_NO_3;8;NO;3;1.1;19;1
8_NO_3;8;NO;3;1.2;19;2
8_NO_3;8;NO;3;1.3;19;18
8_NO_3;8;NO;3;2.1;19;2
8_NO_3;8;NO;3;2.2;19;5
8_NO_3;8;NO;3;2.3;19;12
8_NO_3;8;NO;3;3.1;19;1
8_NO_3;8;NO;3;3.2;19;1
8_NO_3;8;NO;3;3.3;19;1
8_NO_4;8;NO;4;1.1;19;7
8_NO_4;8;NO;4;1.2;19;2
8_NO_4;8;NO;4;1.3;19;6
8_NO_4;8;NO;4;2.1;19;38
8_NO_4;8;NO;4;2.2;19;2
8_NO_4;8;NO;4;2.3;19;31
8_NO_4;8;NO;4;3.1;19;9
8_NO_4;8;NO;4;3.2;19;1
8_NO_4;8;NO;4;3.3;19;8
8_NO_5;8;NO;5;1.1;19;1
8_NO_5;8;NO;5;1.2;19;39
8_NO_5;8;NO;5;1.3;19;242
8_NO_5;8;NO;5;2.1;19;11
8_NO_5;8;NO;5;2.2;19;59
8_NO_5;8;NO;5;2.3;19;1
8_NO_5;8;NO;5;3.1;19;5
8_NO_5;8;NO;5;3.2;19;17
8_NO_5;8;NO;5;3.3;19;7
8_R_1;8;R;1;1.1;19;6
8_R_1;8;R;1;1.2;19;13
8_R_1;8;R;1;1.3;19;10
8_R_1;8;R;1;2.1;19;5
8_R_1;8;R;1;2.2;19;5
8_R_1;8;R;1;2.3;19;1
8_R_1;8;R;1;3.1;19;5
8_R_1;8;R;1;3.2;19;6
8_R_1;8;R;1;3.3;19;7
8_R_2;8;R;2;1.1;19;24
8_R_2;8;R;2;1.2;19;43
8_R_2;8;R;2;1.3;19;11
8_R_2;8;R;2;2.1;19;30
8_R_2;8;R;2;2.2;19;55
8_R_2;8;R;2;2.3;19;29
8_R_2;8;R;2;3.1;19;50
8_R_2;8;R;2;3.2;19;116
8_R_2;8;R;2;3.3;19;74
8_R_3;8;R;3;1.1;19;9
8_R_3;8;R;3;1.2;19;124
8_R_3;8;R;3;1.3;19;33
8_R_3;8;R;3;2.1;19;0
8_R_3;8;R;3;2.2;19;15
8_R_3;8;R;3;2.3;19;28
8_R_3;8;R;3;3.1;19;75
8_R_3;8;R;3;3.2;19;0
8_R_3;8;R;3;3.3;19;2
16_NO_1;16;NO;1;1.1;20;57
16_NO_1;16;NO;1;1.2;20;25
16_NO_1;16;NO;1;1.3;20;38
16_NO_1;16;NO;1;2.1;20;48
16_NO_1;16;NO;1;2.2;20;20
16_NO_1;16;NO;1;2.3;20;28
16_NO_1;16;NO;1;3.1;20;35
16_NO_1;16;NO;1;3.2;20;29
16_NO_1;16;NO;1;3.3;20;9
16_NO_2;16;NO;2;1.1;20;9
16_NO_2;16;NO;2;1.2;20;15
16_NO_2;16;NO;2;1.3;20;7
16_NO_2;16;NO;2;2.1;20;2
16_NO_2;16;NO;2;2.2;20;13
16_NO_2;16;NO;2;2.3;20;50
16_NO_2;16;NO;2;3.1;20;12
16_NO_2;16;NO;2;3.2;20;23
16_NO_2;16;NO;2;3.3;20;48
16_NO_3;16;NO;3;1.1;20;74
16_NO_3;16;NO;3;1.2;20;8
16_NO_3;16;NO;3;1.3;20;51
16_NO_3;16;NO;3;2.1;20;5
16_NO_3;16;NO;3;2.2;20;30
16_NO_3;16;NO;3;2.3;20;26
16_NO_3;16;NO;3;3.1;20;34
16_NO_3;16;NO;3;3.2;20;22
16_NO_3;16;NO;3;3.3;20;35
16_NO_4;16;NO;4;1.1;20;32
16_NO_4;16;NO;4;1.2;20;78
16_NO_4;16;NO;4;1.3;20;83
16_NO_4;16;NO;4;2.1;20;76
16_NO_4;16;NO;4;2.2;20;86
16_NO_4;16;NO;4;2.3;20;22
16_NO_4;16;NO;4;3.1;20;64
16_NO_4;16;NO;4;3.2;20;16
16_NO_4;16;NO;4;3.3;20;90
16_NO_5;16;NO;5;1.1;20;242
16_NO_5;16;NO;5;1.2;20;27
16_NO_5;16;NO;5;1.3;20;50
16_NO_5;16;NO;5;2.1;20;88
16_NO_5;16;NO;5;2.2;20;74
16_NO_5;16;NO;5;2.3;20;51
16_NO_5;16;NO;5;3.1;20;32
16_NO_5;16;NO;5;3.2;20;73
16_NO_5;16;NO;5;3.3;20;59
16_R_1;16;R;1;1.1;20;81
16_R_1;16;R;1;1.2;20;56
16_R_1;16;R;1;1.3;20;17
16_R_1;16;R;1;2.1;20;21
16_R_1;16;R;1;2.2;20;11
16_R_1;16;R;1;2.3;20;59
16_R_1;16;R;1;3.1;20;132
16_R_1;16;R;1;3.2;20;4
16_R_1;16;R;1;3.3;20;28
16_R_2;16;R;2;1.1;20;32
16_R_2;16;R;2;1.2;20;26
16_R_2;16;R;2;1.3;20;33
16_R_2;16;R;2;2.1;20;36
16_R_2;16;R;2;2.2;20;8
16_R_2;16;R;2;2.3;20;46
16_R_2;16;R;2;3.1;20;54
16_R_2;16;R;2;3.2;20;13
16_R_2;16;R;2;3.3;20;38
16_R_3;16;R;3;1.1;20;61
16_R_3;16;R;3;1.2;20;29
16_R_3;16;R;3;1.3;20;75
16_R_3;16;R;3;2.1;20;40
16_R_3;16;R;3;2.2;20;43
16_R_3;16;R;3;2.3;20;71
16_R_3;16;R;3;3.1;20;130
16_R_3;16;R;3;3.2;20;88
16_R_3;16;R;3;3.3;20;80
4_NO_1;4;NO;1;1.1;20;0
4_NO_1;4;NO;1;1.2;20;4
4_NO_1;4;NO;1;1.3;20;95
4_NO_1;4;NO;1;2.1;20;25
4_NO_1;4;NO;1;2.2;20;62
4_NO_1;4;NO;1;2.3;20;141
4_NO_1;4;NO;1;3.1;20;96
4_NO_1;4;NO;1;3.2;20;48
4_NO_1;4;NO;1;3.3;20;18
4_NO_2;4;NO;2;1.1;20;20
4_NO_2;4;NO;2;1.2;20;5
4_NO_2;4;NO;2;1.3;20;25
4_NO_2;4;NO;2;2.1;20;17
4_NO_2;4;NO;2;2.2;20;44
4_NO_2;4;NO;2;2.3;20;71
4_NO_2;4;NO;2;3.1;20;7
4_NO_2;4;NO;2;3.2;20;7
4_NO_2;4;NO;2;3.3;20;69
4_NO_3;4;NO;3;1.1;20;49
4_NO_3;4;NO;3;1.2;20;20
4_NO_3;4;NO;3;1.3;20;9
4_NO_3;4;NO;3;2.1;20;22
4_NO_3;4;NO;3;2.2;20;47
4_NO_3;4;NO;3;2.3;20;43
4_NO_3;4;NO;3;3.1;20;18
4_NO_3;4;NO;3;3.2;20;129
4_NO_3;4;NO;3;3.3;20;14
4_NO_4;4;NO;4;1.1;20;74
4_NO_4;4;NO;4;1.2;20;71
4_NO_4;4;NO;4;1.3;20;51
4_NO_4;4;NO;4;2.1;20;19
4_NO_4;4;NO;4;2.2;20;17
4_NO_4;4;NO;4;2.3;20;29
4_NO_4;4;NO;4;3.1;20;58
4_NO_4;4;NO;4;3.2;20;38
4_NO_4;4;NO;4;3.3;20;67
4_NO_5;4;NO;5;1.1;20;80
4_NO_5;4;NO;5;1.2;20;20
4_NO_5;4;NO;5;1.3;20;22
4_NO_5;4;NO;5;2.1;20;21
4_NO_5;4;NO;5;2.2;20;41
4_NO_5;4;NO;5;2.3;20;21
4_NO_5;4;NO;5;3.1;20;8
4_NO_5;4;NO;5;3.2;20;63
4_NO_5;4;NO;5;3.3;20;18
4_R_1;4;R;1;1.1;20;18
4_R_1;4;R;1;1.2;20;13
4_R_1;4;R;1;1.3;20;5
4_R_1;4;R;1;2.1;20;29
4_R_1;4;R;1;2.2;20;28
4_R_1;4;R;1;2.3;20;4
4_R_1;4;R;1;3.1;20;26
4_R_1;4;R;1;3.2;20;31
4_R_1;4;R;1;3.3;20;8
4_R_2;4;R;2;1.1;20;30
4_R_2;4;R;2;1.2;20;77
4_R_2;4;R;2;1.3;20;108
4_R_2;4;R;2;2.1;20;75
4_R_2;4;R;2;2.2;20;48
4_R_2;4;R;2;2.3;20;74
4_R_2;4;R;2;3.1;20;82
4_R_2;4;R;2;3.2;20;21
4_R_2;4;R;2;3.3;20;71
4_R_3;4;R;3;1.1;20;47
4_R_3;4;R;3;1.2;20;35
4_R_3;4;R;3;1.3;20;27
4_R_3;4;R;3;2.1;20;19
4_R_3;4;R;3;2.2;20;34
4_R_3;4;R;3;2.3;20;64
4_R_3;4;R;3;3.1;20;22
4_R_3;4;R;3;3.2;20;18
4_R_3;4;R;3;3.3;20;8
8_NO_1;8;NO;1;1.1;20;65
8_NO_1;8;NO;1;1.2;20;30
8_NO_1;8;NO;1;1.3;20;38
8_NO_1;8;NO;1;2.1;20;31
8_NO_1;8;NO;1;2.2;20;83
8_NO_1;8;NO;1;2.3;20;61
8_NO_1;8;NO;1;3.1;20;56
8_NO_1;8;NO;1;3.2;20;104
8_NO_1;8;NO;1;3.3;20;82
8_NO_2;8;NO;2;1.1;20;24
8_NO_2;8;NO;2;1.2;20;91
8_NO_2;8;NO;2;1.3;20;73
8_NO_2;8;NO;2;2.1;20;9
8_NO_2;8;NO;2;2.2;20;59
8_NO_2;8;NO;2;2.3;20;82
8_NO_2;8;NO;2;3.1;20;190
8_NO_2;8;NO;2;3.2;20;12
8_NO_2;8;NO;2;3.3;20;107
8_NO_3;8;NO;3;1.1;20;13
8_NO_3;8;NO;3;1.2;20;87
8_NO_3;8;NO;3;1.3;20;39
8_NO_3;8;NO;3;2.1;20;110
8_NO_3;8;NO;3;2.2;20;13
8_NO_3;8;NO;3;2.3;20;88
8_NO_3;8;NO;3;3.1;20;131
8_NO_3;8;NO;3;3.2;20;21
8_NO_3;8;NO;3;3.3;20;29
8_NO_4;8;NO;4;1.1;20;89
8_NO_4;8;NO;4;1.2;20;111
8_NO_4;8;NO;4;1.3;20;57
8_NO_4;8;NO;4;2.1;20;27
8_NO_4;8;NO;4;2.2;20;141
8_NO_4;8;NO;4;2.3;20;93
8_NO_4;8;NO;4;3.1;20;32
8_NO_4;8;NO;4;3.2;20;91
8_NO_4;8;NO;4;3.3;20;56
8_NO_5;8;NO;5;1.1;20;11
8_NO_5;8;NO;5;1.2;20;19
8_NO_5;8;NO;5;1.3;20;17
8_NO_5;8;NO;5;2.1;20;10
8_NO_5;8;NO;5;2.2;20;25
8_NO_5;8;NO;5;2.3;20;11
8_NO_5;8;NO;5;3.1;20;30
8_NO_5;8;NO;5;3.2;20;19
8_NO_5;8;NO;5;3.3;20;24
8_R_1;8;R;1;1.1;20;22
8_R_1;8;R;1;1.2;20;11
8_R_1;8;R;1;1.3;20;6
8_R_1;8;R;1;2.1;20;5
8_R_1;8;R;1;2.2;20;6
8_R_1;8;R;1;2.3;20;7
8_R_1;8;R;1;3.1;20;13
8_R_1;8;R;1;3.2;20;35
8_R_1;8;R;1;3.3;20;17
8_R_2;8;R;2;1.1;20;38
8_R_2;8;R;2;1.2;20;33
8_R_2;8;R;2;1.3;20;54
8_R_2;8;R;2;2.1;20;91
8_R_2;8;R;2;2.2;20;67
8_R_2;8;R;2;2.3;20;33
8_R_2;8;R;2;3.1;20;17
8_R_2;8;R;2;3.2;20;41
8_R_2;8;R;2;3.3;20;18
8_R_3;8;R;3;1.1;20;10
8_R_3;8;R;3;1.2;20;38
8_R_3;8;R;3;1.3;20;60
8_R_3;8;R;3;2.1;20;305
8_R_3;8;R;3;2.2;20;14
8_R_3;8;R;3;2.3;20;60
8_R_3;8;R;3;3.1;20;84
8_R_3;8;R;3;3.2;20;39
8_R_3;8;R;3;3.3;20;76
16_NO_1;16;NO;1;1.1;21;20
16_NO_1;16;NO;1;1.2;21;10
16_NO_1;16;NO;1;1.3;21;7
16_NO_1;16;NO;1;2.1;21;11
16_NO_1;16;NO;1;2.2;21;10
16_NO_1;16;NO;1;2.3;21;76
16_NO_1;16;NO;1;3.1;21;46
16_NO_1;16;NO;1;3.2;21;16
16_NO_1;16;NO;1;3.3;21;13
16_NO_2;16;NO;2;1.1;21;17
16_NO_2;16;NO;2;1.2;21;30
16_NO_2;16;NO;2;1.3;21;6
16_NO_2;16;NO;2;2.1;21;6
16_NO_2;16;NO;2;2.2;21;36
16_NO_2;16;NO;2;2.3;21;22
16_NO_2;16;NO;2;3.1;21;10
16_NO_2;16;NO;2;3.2;21;25
16_NO_2;16;NO;2;3.3;21;16
16_NO_3;16;NO;3;1.1;21;19
16_NO_3;16;NO;3;1.2;21;16
16_NO_3;16;NO;3;1.3;21;116
16_NO_3;16;NO;3;2.1;21;106
16_NO_3;16;NO;3;2.2;21;10
16_NO_3;16;NO;3;2.3;21;7
16_NO_3;16;NO;3;3.1;21;93
16_NO_3;16;NO;3;3.2;21;123
16_NO_3;16;NO;3;3.3;21;36
16_NO_4;16;NO;4;1.1;21;19
16_NO_4;16;NO;4;1.2;21;76
16_NO_4;16;NO;4;1.3;21;4
16_NO_4;16;NO;4;2.1;21;48
16_NO_4;16;NO;4;2.2;21;0
16_NO_4;16;NO;4;2.3;21;43
16_NO_4;16;NO;4;3.1;21;38
16_NO_4;16;NO;4;3.2;21;10
16_NO_4;16;NO;4;3.3;21;3
16_NO_5;16;NO;5;1.1;21;8
16_NO_5;16;NO;5;1.2;21;9
16_NO_5;16;NO;5;1.3;21;4
16_NO_5;16;NO;5;2.1;21;146
16_NO_5;16;NO;5;2.2;21;68
16_NO_5;16;NO;5;2.3;21;2
16_NO_5;16;NO;5;3.1;21;25
16_NO_5;16;NO;5;3.2;21;4
16_NO_5;16;NO;5;3.3;21;6
16_R_1;16;R;1;1.1;21;1
16_R_1;16;R;1;1.2;21;2
16_R_1;16;R;1;1.3;21;4
16_R_1;16;R;1;2.1;21;10
16_R_1;16;R;1;2.2;21;1
16_R_1;16;R;1;2.3;21;3
16_R_1;16;R;1;3.1;21;6
16_R_1;16;R;1;3.2;21;1
16_R_1;16;R;1;3.3;21;17
16_R_2;16;R;2;1.1;21;16
16_R_2;16;R;2;1.2;21;9
16_R_2;16;R;2;1.3;21;5
16_R_2;16;R;2;2.1;21;64
16_R_2;16;R;2;2.2;21;12
16_R_2;16;R;2;2.3;21;34
16_R_2;16;R;2;3.1;21;9
16_R_2;16;R;2;3.2;21;6
16_R_2;16;R;2;3.3;21;5
16_R_3;16;R;3;1.1;21;240
16_R_3;16;R;3;1.2;21;101
16_R_3;16;R;3;1.3;21;31
16_R_3;16;R;3;2.1;21;13
16_R_3;16;R;3;2.2;21;13
16_R_3;16;R;3;2.3;21;51
16_R_3;16;R;3;3.1;21;26
16_R_3;16;R;3;3.2;21;16
16_R_3;16;R;3;3.3;21;21
4_NO_1;4;NO;1;1.1;21;91
4_NO_1;4;NO;1;1.2;21;13
4_NO_1;4;NO;1;1.3;21;4
4_NO_1;4;NO;1;2.1;21;24
4_NO_1;4;NO;1;2.2;21;23
4_NO_1;4;NO;1;2.3;21;31
4_NO_1;4;NO;1;3.1;21;55
4_NO_1;4;NO;1;3.2;21;115
4_NO_1;4;NO;1;3.3;21;63
4_NO_2;4;NO;2;1.1;21;35
4_NO_2;4;NO;2;1.2;21;30
4_NO_2;4;NO;2;1.3;21;26
4_NO_2;4;NO;2;2.1;21;35
4_NO_2;4;NO;2;2.2;21;12
4_NO_2;4;NO;2;2.3;21;2
4_NO_2;4;NO;2;3.1;21;13
4_NO_2;4;NO;2;3.2;21;1
4_NO_2;4;NO;2;3.3;21;1
4_NO_3;4;NO;3;1.1;21;27
4_NO_3;4;NO;3;1.2;21;145
4_NO_3;4;NO;3;1.3;21;22
4_NO_3;4;NO;3;2.1;21;76
4_NO_3;4;NO;3;2.2;21;59
4_NO_3;4;NO;3;2.3;21;50
4_NO_3;4;NO;3;3.1;21;78
4_NO_3;4;NO;3;3.2;21;21
4_NO_3;4;NO;3;3.3;21;10
4_NO_4;4;NO;4;1.1;21;27
4_NO_4;4;NO;4;1.2;21;39
4_NO_4;4;NO;4;1.3;21;12
4_NO_4;4;NO;4;2.1;21;15
4_NO_4;4;NO;4;2.2;21;12
4_NO_4;4;NO;4;2.3;21;8
4_NO_4;4;NO;4;3.1;21;0
4_NO_4;4;NO;4;3.2;21;4
4_NO_4;4;NO;4;3.3;21;1
4_NO_5;4;NO;5;1.1;21;1
4_NO_5;4;NO;5;1.2;21;5
4_NO_5;4;NO;5;1.3;21;2
4_NO_5;4;NO;5;2.1;21;19
4_NO_5;4;NO;5;2.2;21;10
4_NO_5;4;NO;5;2.3;21;6
4_NO_5;4;NO;5;3.1;21;23
4_NO_5;4;NO;5;3.2;21;0
4_NO_5;4;NO;5;3.3;21;0
4_R_1;4;R;1;1.1;21;14
4_R_1;4;R;1;1.2;21;24
4_R_1;4;R;1;1.3;21;4
4_R_1;4;R;1;2.1;21;30
4_R_1;4;R;1;2.2;21;16
4_R_1;4;R;1;2.3;21;13
4_R_1;4;R;1;3.1;21;36
4_R_1;4;R;1;3.2;21;26
4_R_1;4;R;1;3.3;21;17
4_R_2;4;R;2;1.1;21;37
4_R_2;4;R;2;1.2;21;22
4_R_2;4;R;2;1.3;21;2
4_R_2;4;R;2;2.1;21;7
4_R_2;4;R;2;2.2;21;20
4_R_2;4;R;2;2.3;21;25
4_R_2;4;R;2;3.1;21;6
4_R_2;4;R;2;3.2;21;17
4_R_2;4;R;2;3.3;21;9
4_R_3;4;R;3;1.1;21;6
4_R_3;4;R;3;1.2;21;13
4_R_3;4;R;3;1.3;21;4
4_R_3;4;R;3;2.1;21;23
4_R_3;4;R;3;2.2;21;2
4_R_3;4;R;3;2.3;21;12
4_R_3;4;R;3;3.1;21;15
4_R_3;4;R;3;3.2;21;5
4_R_3;4;R;3;3.3;21;27
8_NO_1;8;NO;1;1.1;21;18
8_NO_1;8;NO;1;1.2;21;5
8_NO_1;8;NO;1;1.3;21;0
8_NO_1;8;NO;1;2.1;21;22
8_NO_1;8;NO;1;2.2;21;2
8_NO_1;8;NO;1;2.3;21;1
8_NO_1;8;NO;1;3.1;21;18
8_NO_1;8;NO;1;3.2;21;14
8_NO_1;8;NO;1;3.3;21;10
8_NO_2;8;NO;2;1.1;21;2
8_NO_2;8;NO;2;1.2;21;3
8_NO_2;8;NO;2;1.3;21;10
8_NO_2;8;NO;2;2.1;21;19
8_NO_2;8;NO;2;2.2;21;20
8_NO_2;8;NO;2;2.3;21;6
8_NO_2;8;NO;2;3.1;21;2
8_NO_2;8;NO;2;3.2;21;6
8_NO_2;8;NO;2;3.3;21;3
8_NO_3;8;NO;3;1.1;21;3
8_NO_3;8;NO;3;1.2;21;2
8_NO_3;8;NO;3;1.3;21;0
8_NO_3;8;NO;3;2.1;21;2
8_NO_3;8;NO;3;2.2;21;2
8_NO_3;8;NO;3;2.3;21;5
8_NO_3;8;NO;3;3.1;21;0
8_NO_3;8;NO;3;3.2;21;6
8_NO_3;8;NO;3;3.3;21;20
8_NO_4;8;NO;4;1.1;21;11
8_NO_4;8;NO;4;1.2;21;12
8_NO_4;8;NO;4;1.3;21;23
8_NO_4;8;NO;4;2.1;21;2
8_NO_4;8;NO;4;2.2;21;1
8_NO_4;8;NO;4;2.3;21;7
8_NO_4;8;NO;4;3.1;21;95
8_NO_4;8;NO;4;3.2;21;8
8_NO_4;8;NO;4;3.3;21;44
8_NO_5;8;NO;5;1.1;21;67
8_NO_5;8;NO;5;1.2;21;10
8_NO_5;8;NO;5;1.3;21;2
8_NO_5;8;NO;5;2.1;21;17
8_NO_5;8;NO;5;2.2;21;5
8_NO_5;8;NO;5;2.3;21;7
8_NO_5;8;NO;5;3.1;21;28
8_NO_5;8;NO;5;3.2;21;36
8_NO_5;8;NO;5;3.3;21;184
8_R_1;8;R;1;1.1;21;43
8_R_1;8;R;1;1.2;21;6
8_R_1;8;R;1;1.3;21;20
8_R_1;8;R;1;2.1;21;36
8_R_1;8;R;1;2.2;21;33
8_R_1;8;R;1;2.3;21;14
8_R_1;8;R;1;3.1;21;18
8_R_1;8;R;1;3.2;21;11
8_R_1;8;R;1;3.3;21;7
8_R_2;8;R;2;1.1;21;51
8_R_2;8;R;2;1.2;21;6
8_R_2;8;R;2;1.3;21;65
8_R_2;8;R;2;2.1;21;3
8_R_2;8;R;2;2.2;21;2
8_R_2;8;R;2;2.3;21;3
8_R_2;8;R;2;3.1;21;17
8_R_2;8;R;2;3.2;21;3
8_R_2;8;R;2;3.3;21;1
8_R_3;8;R;3;1.1;21;13
8_R_3;8;R;3;1.2;21;2
8_R_3;8;R;3;1.3;21;4
8_R_3;8;R;3;2.1;21;3
8_R_3;8;R;3;2.2;21;11
8_R_3;8;R;3;2.3;21;19
8_R_3;8;R;3;3.1;21;2
8_R_3;8;R;3;3.2;21;40
8_R_3;8;R;3;3.3;21;8
16_NO_1;16;NO;1;1.1;22;0
16_NO_1;16;NO;1;1.2;22;8
16_NO_1;16;NO;1;1.3;22;4
16_NO_1;16;NO;1;2.1;22;16
16_NO_1;16;NO;1;2.2;22;2
16_NO_1;16;NO;1;2.3;22;3
16_NO_1;16;NO;1;3.1;22;1
16_NO_1;16;NO;1;3.2;22;6
16_NO_1;16;NO;1;3.3;22;14
16_NO_2;16;NO;2;1.1;22;15
16_NO_2;16;NO;2;1.2;22;1
16_NO_2;16;NO;2;1.3;22;18
16_NO_2;16;NO;2;2.1;22;2
16_NO_2;16;NO;2;2.2;22;4
16_NO_2;16;NO;2;2.3;22;5
16_NO_2;16;NO;2;3.1;22;12
16_NO_2;16;NO;2;3.2;22;13
16_NO_2;16;NO;2;3.3;22;13
16_NO_3;16;NO;3;1.1;22;21
16_NO_3;16;NO;3;1.2;22;50
16_NO_3;16;NO;3;1.3;22;5
16_NO_3;16;NO;3;2.1;22;6
16_NO_3;16;NO;3;2.2;22;89
16_NO_3;16;NO;3;2.3;22;54
16_NO_3;16;NO;3;3.1;22;2
16_NO_3;16;NO;3;3.2;22;13
16_NO_3;16;NO;3;3.3;22;37
16_NO_4;16;NO;4;1.1;22;0
16_NO_4;16;NO;4;1.2;22;13
16_NO_4;16;NO;4;1.3;22;3
16_NO_4;16;NO;4;2.1;22;6
16_NO_4;16;NO;4;2.2;22;61
16_NO_4;16;NO;4;2.3;22;11
16_NO_4;16;NO;4;3.1;22;9
16_NO_4;16;NO;4;3.2;22;35
16_NO_4;16;NO;4;3.3;22;0
16_NO_5;16;NO;5;1.1;22;10
16_NO_5;16;NO;5;1.2;22;13
16_NO_5;16;NO;5;1.3;22;47
16_NO_5;16;NO;5;2.1;22;3
16_NO_5;16;NO;5;2.2;22;42
16_NO_5;16;NO;5;2.3;22;56
16_NO_5;16;NO;5;3.1;22;36
16_NO_5;16;NO;5;3.2;22;0
16_NO_5;16;NO;5;3.3;22;35
16_R_1;16;R;1;1.1;22;96
16_R_1;16;R;1;1.2;22;139
16_R_1;16;R;1;1.3;22;35
16_R_1;16;R;1;2.1;22;0
16_R_1;16;R;1;2.2;22;3
16_R_1;16;R;1;2.3;22;0
16_R_1;16;R;1;3.1;22;4
16_R_1;16;R;1;3.2;22;88
16_R_1;16;R;1;3.3;22;22
16_R_2;16;R;2;1.1;22;16
